STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,DAPR,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,7/29/2023,,,,,0,0,0,,91,73,75
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,7/30/2023,,,,,0.01,0,0,,87,63,63
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,7/31/2023,,,,,0,0,0,,79,56,57
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/1/2023,,,,,0,0,0,,83,57,65
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/2/2023,,,,,0,0,0,,79,53,54
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/3/2023,,,,,0,0,0,,80,54,57
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/4/2023,,,,,0,0,0,,79,57,65
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/5/2023,,,,,0,0,0,,75,65,67
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/6/2023,,,,,0,0,0,,84,61,62
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/7/2023,,,,,0.77,0,0,,87,62,66
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/8/2023,,,,,0.36,0,0,,82,66,69
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/9/2023,,,,,0,0,0,,79,68,68
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/10/2023,,,,,0,0,0,,85,64,64
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/11/2023,,,,,0.48,0,0,,77,64,65
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/12/2023,,,,,0,,,,84,60,61
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/13/2023,,,,,0.23,0,0,,87,61,68
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/14/2023,,,,,0,0,0,,85,64,65
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/16/2023,,,,,0.32,0,0,,76,67,68
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/17/2023,,,,,0,0,0,,84,68,70
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/18/2023,,,,,0.15,0,0,,82,67,68
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/19/2023,,,,,0,0,0,,79,60,61
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/20/2023,,,,,0,0,0,,78,56,57
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/21/2023,,,,,0,0,0,,84,57,64
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/22/2023,,,,,0,0,0,,86,64,66
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/23/2023,,,,,0,0,0,,77,56,57
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/24/2023,,,,,0,0,0,,78,57,65
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/25/2023,,,,,1.33,0,0,,73,65,69
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/26/2023,,,,,0.11,0,0,,79,69,72
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/27/2023,,,,,0,0,0,,84,63,63
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/28/2023,,,,,0,0,0,,83,63,66
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/29/2023,,,,,0,0,0,,76,62,65
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/30/2023,,,,,0,0,0,,81,65,71
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,8/31/2023,,,,,0.2,0,0,,84,61,61
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,9/1/2023,,,,,0,0,0,,76,55,55
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,1/1/2023,,,,,0.35,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,1/2/2023,,,,,0,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,1/3/2023,,,,,0.04,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,1/4/2023,,,,,0.46,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,1/5/2023,,,,,0.03,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,1/6/2023,,,,,0.3,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,1/7/2023,,,,,0,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,1/8/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,1/21/2023,,13,1.45,,,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,1/22/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,1/23/2023,,,,,0.71,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,1/24/2023,,,,,0.21,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,1/25/2023,,,,,0,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,1/26/2023,,,,,1.42,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,1/27/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,1/28/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,1/29/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,1/30/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,1/31/2023,,,,,0.03,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,2/1/2023,,,,,0.03,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,2/2/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,2/3/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,2/4/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,2/5/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,2/6/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,2/7/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,2/8/2023,,,,,0.02,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,2/9/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,2/10/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,2/11/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,2/12/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,2/13/2023,,,,,0.07,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,2/14/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,2/15/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,2/16/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,2/17/2023,,,,,0.07,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,2/18/2023,,,,,0.21,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,2/19/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,2/20/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,2/21/2023,,,,,0.16,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,2/22/2023,,,,,0.07,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,2/23/2023,,,,,0.16,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,2/24/2023,,,,,0,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,2/25/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,2/26/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,2/27/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,3/1/2023,,2,0.65,,,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,3/2/2023,,,,,0.02,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,3/3/2023,,,,,0,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,3/4/2023,,,,,1.32,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,3/5/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,3/6/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,3/8/2023,,2,0.26,,,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,3/9/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,3/10/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,3/12/2023,,2,0.67,,,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,3/14/2023,,2,0.59,,,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,3/15/2023,,,,,0.12,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,3/16/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,3/17/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,3/18/2023,,,,,0.02,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,3/19/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,3/20/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,3/21/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,3/22/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,3/23/2023,,,,,0.01,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,3/24/2023,,,,,0.07,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,3/25/2023,,,,,0.02,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,3/26/2023,,,,,0.15,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,3/27/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,3/28/2023,,,,,0.25,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,3/29/2023,,,,,0.02,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,3/30/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,3/31/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,4/2/2023,,,,,0.44,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,4/3/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,4/4/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,4/5/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,4/7/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,4/8/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,4/9/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,4/10/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,4/11/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,4/12/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,4/13/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,4/14/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,4/15/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,4/16/2023,,,,,0.53,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,4/17/2023,,,,,0.07,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,4/18/2023,,,,,0.01,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,4/19/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,4/20/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,4/21/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,4/22/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,4/23/2023,,,,,1.31,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,4/24/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,4/25/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,4/26/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,4/27/2023,,,,,0.02,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,4/28/2023,,,,,0,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,4/29/2023,,,,,1.58,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,4/30/2023,,,,,0.8,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/1/2023,,,,,1.68,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/2/2023,,,,,0.03,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/3/2023,,,,,0.01,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/4/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/5/2023,,,,,0.02,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/6/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/7/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/8/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/9/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/10/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/11/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/12/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/13/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/14/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/15/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/16/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/17/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/18/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/19/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/20/2023,,,,,0.03,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/21/2023,,,,,0.82,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/23/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/24/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/25/2023,,,,,0.08,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/26/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/27/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/28/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/29/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/30/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,5/31/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,6/1/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,6/2/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,6/3/2023,,,,,0.02,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,6/4/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,6/5/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,6/6/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,6/8/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,6/9/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,6/10/2023,,,,,0.03,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,6/11/2023,,,,,0.02,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,6/12/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,6/13/2023,,,,,0.38,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,6/14/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,6/15/2023,,,,,0.07,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,6/16/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,6/17/2023,,,,,0.34,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,6/19/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,6/20/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,6/21/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,6/22/2023,,,,,0.03,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,6/23/2023,,,,,0.03,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,6/24/2023,,,,,0.17,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,6/25/2023,,,,,0.02,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,6/26/2023,,,,,0.44,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,6/27/2023,,,,,0.62,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,6/28/2023,,,,,0.58,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,6/29/2023,,,,,0,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,6/30/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,7/1/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,7/2/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,7/3/2023,,,,,0.22,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,7/4/2023,,,,,0,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,7/6/2023,,2,1.53,,,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,7/7/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,7/8/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,7/9/2023,,,,,0.27,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,7/10/2023,,,,,0.28,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,7/11/2023,,,,,0,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,7/12/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,7/13/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,7/14/2023,,,,,0.13,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,7/15/2023,,,,,0.48,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,7/16/2023,,,,,0.41,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,7/17/2023,,,,,0.66,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,7/18/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,7/19/2023,,,,,0.18,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,7/20/2023,,,,,0.04,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,7/21/2023,,,,,0.17,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,7/22/2023,,,,,0.03,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,7/23/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,7/24/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,7/25/2023,,,,,0,0,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",40.58884,-74.37212,27.4,7/26/2023,,,,,0.44,,,,,,
